datetime,no2_avg,o3_avg,pm10_avg,pm25_avg,hour,dayofweek,month,is_weekend,is_peak,season,pm25_lag_1h,pm25_lag_3h,pm25_lag_24h,pm25_lag_168h,pm25_roll_6h,pm25_roll_24h,pm25_roll_72h,pm25_std_24h,aqi,aqi_category,is_hazardous
2018-11-05 08:00:00,46.1,8.59,565.5,514.0,8,0,11,0,1,3,593.5,626.0,39.5,290.0,589.6666666666666,302.1020833333333,197.8409722222222,221.5480561664289,58.5,Satisfactory,0
2018-11-05 09:00:00,50.75,18.8,508.5,443.5,9,0,11,0,1,3,514.0,649.5,38.65,387.5,569.25,318.97083333333336,200.37569444444443,215.95878276062138,481.5,Severe,1
2018-11-05 10:00:00,47.45,31.05,536.5,468.0,10,0,11,0,0,3,443.5,593.5,42.7,414.5,549.0833333333334,336.69166666666666,203.5909722222222,209.66079782574414,489.5,Severe,1
2018-11-05 11:00:00,50.95,70.8,559.0,497.0,11,0,11,0,0,3,468.0,514.0,48.85,308.0,527.5833333333334,355.3645833333333,207.2923611111111,202.75318282987567,499.0,Severe,1
2018-11-05 12:00:00,47.0,104.0,398.5,344.5,12,0,11,0,0,3,497.0,443.5,49.25,212.0,476.75,367.6666666666667,209.01458333333332,192.0465674204335,447.3,Severe,1
2018-11-05 13:00:00,37.2,116.0,344.0,297.0,13,0,11,0,0,3,344.5,468.0,62.5,171.5,427.3333333333333,377.4375,210.41041666666666,181.52244516264707,424.0,Severe,1
2018-11-05 14:00:00,37.2,51.516666666666666,132.26666666666668,297.0,14,0,11,0,0,3,297.0,497.0,67.0,156.5,391.1666666666667,387.0208333333333,212.1048611111111,170.13469594557395,424.0,Severe,1
2018-11-05 15:00:00,37.8,82.5,228.0,196.0,15,0,11,0,0,3,297.0,344.5,92.5,131.0,349.9166666666667,391.3333333333333,212.41041666666666,163.52819638977527,358.9,Very Poor,1
2018-11-05 16:00:00,45.5,59.1,237.0,203.0,16,0,11,0,0,3,196.0,297.0,122.0,193.0,305.74999999999994,394.7083333333333,215.2298611111111,158.48596952485116,364.2,Very Poor,1
2018-11-05 17:00:00,72.1,9.59,262.0,218.0,17,0,11,0,1,3,203.0,297.0,148.5,161.0,259.24999999999994,397.6041666666667,216.60833333333332,154.37327567540243,375.6,Very Poor,1
2018-11-05 18:00:00,74.6,4.96,152.33333333333334,198.0,18,0,11,0,1,3,218.0,196.0,212.0,178.0,234.8333333333333,397.0208333333333,217.1222222222222,155.12971284693072,360.4,Very Poor,1
2018-11-05 19:00:00,72.7,5.04,245.0,195.0,19,0,11,0,1,3,198.0,203.0,204.0,211.5,217.8333333333333,396.6458333333333,217.54583333333332,155.62667698881154,358.1,Very Poor,1
2018-11-05 20:00:00,72.9,5.16,264.0,198.0,20,0,11,0,1,3,195.0,218.0,212.0,244.5,201.3333333333333,396.0625,217.96249999999998,156.37332089947634,360.4,Very Poor,1
2018-11-05 21:00:00,71.2,5.31,265.0,202.0,21,0,11,0,0,3,198.0,198.0,255.0,230.0,202.3333333333333,393.8541666666667,218.28194444444443,158.80734015224877,363.4,Very Poor,1
2018-11-05 22:00:00,68.45,6.265,270.0,212.0,22,0,11,0,0,3,202.0,195.0,308.0,270.5,203.8333333333333,389.8541666666667,218.42777777777778,162.23583740470522,371.1,Very Poor,1
2018-11-05 23:00:00,52.2,14.0,310.0,266.0,23,0,11,0,0,3,212.0,198.0,404.0,287.0,211.8333333333333,384.1041666666667,219.1361111111111,164.14693703632102,408.8,Severe,1
2018-11-06 00:00:00,46.2,19.7,380.0,339.0,0,1,11,0,0,3,266.0,202.0,418.0,276.5,235.3333333333333,380.8125,220.83749999999998,164.22974446607242,444.6,Severe,1
2018-11-06 01:00:00,40.4,30.8,393.0,358.0,1,1,11,0,0,3,339.0,212.0,477.5,267.5,262.49999999999994,375.8333333333333,222.8722222222222,162.97763694730534,453.6,Severe,1
2018-11-06 02:00:00,38.9,30.5,359.5,330.5,2,1,11,0,0,3,358.0,266.0,550.0,277.5,284.5833333333333,366.6875,224.67777777777778,158.8864656520228,440.4,Severe,1
2018-11-06 03:00:00,35.3,35.1,303.0,280.0,3,1,11,0,0,3,330.5,339.0,566.0,105.5,297.5833333333333,354.7708333333333,226.1638888888889,153.93589710222486,415.7,Severe,1
2018-11-06 04:00:00,39.2,26.7,280.0,261.0,4,1,11,0,0,3,280.0,358.0,589.0,35.5,305.74999999999994,341.1041666666667,227.35833333333332,146.62299920178825,406.4,Severe,1
2018-11-06 05:00:00,36.4,23.3,283.0,262.0,5,1,11,0,0,3,261.0,330.5,626.0,0.0,305.0833333333333,325.9375,228.5388888888889,134.16928895177955,406.9,Severe,1
2018-11-06 06:00:00,45.6,13.6,284.0,259.0,6,1,11,0,0,3,262.0,280.0,649.5,0.0,291.74999999999994,309.6666666666667,229.6013888888889,115.62050617980945,405.4,Severe,1
2018-11-06 07:00:00,46.3,22.3,277.0,244.0,7,1,11,0,1,3,259.0,261.0,593.5,0.0,272.74999999999994,295.1041666666667,230.33749999999998,99.15457620243265,395.4,Very Poor,1
2018-11-06 08:00:00,46.95,33.35,253.5,210.0,8,1,11,0,1,3,244.0,262.0,514.0,0.0,252.66666666666663,282.4375,230.1986111111111,88.85849920201625,369.5,Very Poor,1
2018-11-06 09:00:00,43.7,56.85,213.0,160.5,9,1,11,0,1,3,210.0,259.0,443.5,64.0,232.74999999999997,270.6458333333333,229.3097222222222,85.26040407846486,331.8,Very Poor,1
2018-11-06 10:00:00,40.349999999999994,77.0,160.0,112.75,10,1,11,0,0,3,160.5,244.0,468.0,388.0,208.04166666666663,255.84375,228.26458333333332,80.19506830833274,276.1,Poor,0
2018-11-06 11:00:00,36.35,84.05000000000001,29.0,21.0,11,1,11,0,0,3,112.75,210.0,497.0,384.5,167.87499999999997,236.01041666666666,226.13958333333332,76.74727297119,84.4,Satisfactory,0
2018-11-06 12:00:00,38.6,88.3,8.0,1.0,12,1,11,0,0,3,21.0,160.5,344.5,384.0,124.87499999999996,221.69791666666666,224.00069444444443,86.98247509545654,88.5,Satisfactory,0
2018-11-06 13:00:00,33.8,86.05,61.25,28.85,13,1,11,0,0,3,1.0,112.75,297.0,384.0,89.01666666666664,210.52499999999998,222.3736111111111,93.84093155325357,86.3,Satisfactory,0
2018-11-06 14:00:00,30.7,81.8,107.0,55.3,14,1,11,0,0,3,28.85,21.0,297.0,147.25,63.23333333333329,200.45416666666665,221.1277777777778,97.07091190673749,105.6,Moderate,0
2018-11-06 15:00:00,35.7,69.4,112.0,56.3,15,1,11,0,0,3,55.3,1.0,196.0,75.55,45.866666666666625,194.63333333333333,220.3125,101.43983831365875,108.9,Moderate,0
2018-11-06 16:00:00,46.65,41.55,118.0,60.15,16,1,11,0,0,3,56.3,28.85,203.0,94.15,37.09999999999996,188.68124999999998,219.5923611111111,105.05411629509454,112.9,Moderate,0
2018-11-06 17:00:00,63.45,11.955,135.5,68.15,17,1,11,0,1,3,60.15,55.3,218.0,118.0,44.95833333333329,182.4375,219.03194444444443,107.65666365005293,127.9,Moderate,0
2018-11-06 18:00:00,68.3,5.11,170.0,89.3,18,1,11,0,1,3,68.15,56.3,198.0,159.0,59.67499999999996,177.90833333333333,218.77222222222224,109.24824112270892,197.7,Moderate,0
2018-11-06 19:00:00,70.6,5.46,205.0,119.0,19,1,11,0,1,3,89.3,60.15,195.0,188.0,74.69999999999996,174.74166666666667,218.91111111111113,109.83119425684036,296.7,Poor,0
2018-11-06 20:00:00,69.1,5.6,236.0,152.0,20,1,11,0,1,3,119.0,68.15,198.0,230.5,90.81666666666665,172.82500000000002,219.52222222222224,109.80903681035151,325.4,Very Poor,1
2018-11-06 21:00:00,67.3,5.62,242.0,158.0,21,1,11,0,0,3,152.0,89.3,202.0,268.5,107.76666666666664,170.99166666666667,220.03611111111113,109.66797684341256,329.9,Very Poor,1
2018-11-06 22:00:00,62.4,6.59,228.0,152.0,22,1,11,0,0,3,158.0,119.0,212.0,276.0,123.07499999999997,168.49166666666665,220.13333333333333,109.37599655860575,325.4,Very Poor,1
2018-11-06 23:00:00,42.1,33.5,227.0,169.0,23,1,11,0,0,3,152.0,152.0,266.0,272.0,139.8833333333333,164.45000000000002,220.85555555555555,107.39035662317124,338.3,Very Poor,1
2018-11-07 00:00:00,34.7,46.0,232.0,183.0,0,2,11,0,0,3,169.0,158.0,339.0,249.0,155.49999999999997,157.95000000000002,222.25347222222223,100.8904356220138,349.0,Very Poor,1
2018-11-07 01:00:00,36.1,40.95,238.5,193.0,1,2,11,0,0,3,183.0,152.0,358.0,236.5,167.8333333333333,151.07500000000002,223.8326388888889,91.88564845123555,356.6,Very Poor,1
2018-11-07 02:00:00,39.45,31.55,294.5,250.5,2,2,11,0,0,3,193.0,169.0,330.5,227.0,184.24999999999997,147.74166666666667,226.43333333333334,86.37977277654318,401.2,Severe,1
2018-11-07 03:00:00,36.75,28.0,308.5,269.5,3,2,11,0,0,3,250.5,183.0,280.0,224.5,202.8333333333333,147.30416666666667,229.59513888888887,85.70473316119465,410.6,Severe,1
2018-11-07 04:00:00,37.400000000000006,15.75,274.5,238.0,4,2,11,0,0,3,269.5,193.0,261.0,225.5,217.16666666666663,146.34583333333333,232.4055555555555,84.49823244442203,390.9,Very Poor,1
2018-11-07 05:00:00,38.05,10.15,258.5,221.0,5,2,11,0,0,3,238.0,250.5,262.0,219.5,225.8333333333333,144.63750000000002,234.97499999999997,82.44792724211706,377.9,Very Poor,1
2018-11-07 06:00:00,36.5,9.115,211.5,168.5,6,2,11,0,0,3,221.0,269.5,259.0,226.5,223.41666666666663,140.86666666666667,236.67986111111108,78.98694810545712,337.9,Very Poor,1
2018-11-07 07:00:00,36.650000000000006,12.25,196.0,147.0,7,2,11,0,1,3,168.5,238.0,244.0,242.5,215.74999999999997,136.82500000000002,238.08680555555554,75.90172851328238,321.6,Very Poor,1
2018-11-07 08:00:00,39.150000000000006,26.0,208.5,149.5,8,2,11,0,1,3,147.0,221.0,210.0,239.0,198.91666666666663,134.30416666666667,239.61458333333334,74.35468161142177,323.5,Very Poor,1
2018-11-07 09:00:00,39.55,58.6,231.0,160.5,9,2,11,0,1,3,149.5,168.5,160.5,220.0,180.74999999999997,134.30416666666667,241.3069444444444,74.35468161142177,331.8,Very Poor,1
2018-11-07 10:00:00,42.95,88.9,229.5,148.5,10,2,11,0,0,3,160.5,147.0,112.75,212.0,165.8333333333333,135.79375000000002,242.77638888888885,74.26214336726132,322.7,Very Poor,1
2018-11-07 11:00:00,34.849999999999994,120.5,235.5,131.5,11,2,11,0,0,3,148.5,149.5,21.0,184.5,150.91666666666663,140.39791666666667,243.92430555555555,70.14704660671474,309.8,Very Poor,1
2018-11-07 12:00:00,31.4,133.0,191.0,125.0,12,2,11,0,0,3,131.5,160.5,1.0,176.0,143.66666666666663,145.56458333333333,244.9763888888889,63.70401577534565,304.8,Very Poor,1
2018-11-07 13:00:00,25.4,134.0,169.0,112.0,13,2,11,0,0,3,125.0,148.5,28.85,160.5,137.8333333333333,149.02916666666667,245.6638888888889,59.18094750087351,273.6,Poor,0
2018-11-07 14:00:00,27.5,110.0,122.0,77.8,14,2,11,0,0,3,112.0,131.5,55.3,161.5,125.88333333333328,149.96666666666667,245.81388888888893,57.79355625783237,159.7,Moderate,0
2018-11-07 15:00:00,28.9,107.0,105.0,65.8,15,2,11,0,0,3,77.8,125.0,56.3,147.0,110.09999999999997,150.36249999999998,245.4430555555556,57.15311671291163,120.1,Moderate,0
2018-11-07 16:00:00,52.1,50.0,112.0,70.0,16,2,11,0,0,3,65.8,112.0,60.15,144.5,97.01666666666664,150.77291666666665,244.72083333333336,56.50886998317222,134.0,Moderate,0
2018-11-07 17:00:00,69.5,6.55,135.0,86.25,17,2,11,0,1,3,70.0,77.8,68.15,167.5,89.47499999999997,151.5270833333333,243.85625000000002,55.469464727991074,187.6,Moderate,0
2018-11-07 18:00:00,71.44999999999999,5.074999999999999,161.0,104.25,18,2,11,0,1,3,86.25,65.8,89.3,200.5,86.01666666666664,152.15,242.35972222222225,54.8204242326086,248.0,Poor,0
2018-11-07 19:00:00,68.75,5.04,189.5,135.0,19,2,11,0,1,3,104.25,70.0,119.0,238.5,89.84999999999997,152.81666666666666,241.4013888888889,54.49609014029734,312.4,Very Poor,1
2018-11-07 20:00:00,67.65,5.15,208.5,155.0,20,2,11,0,1,3,135.0,86.25,152.0,260.5,102.71666666666663,152.94166666666666,240.60972222222225,54.497576066290804,327.7,Very Poor,1
2018-11-07 21:00:00,65.1,5.08,293.5,238.5,21,2,11,0,0,3,155.0,104.25,158.0,280.0,131.49999999999997,156.29583333333332,240.3805555555556,57.231150146586764,391.2,Very Poor,1
2018-11-07 22:00:00,66.65,5.34,470.0,408.5,22,2,11,0,0,3,238.5,135.0,152.0,281.0,187.91666666666663,166.98333333333332,241.7763888888889,76.94759603932803,470.1,Severe,1
2018-11-07 23:00:00,69.30000000000001,5.04,534.5,475.0,23,2,11,0,0,3,408.5,155.0,169.0,279.5,252.7083333333333,179.73333333333335,242.76250000000002,99.37853594110176,491.8,Severe,1
2018-11-08 00:00:00,68.25,5.045,585.0,525.5,0,3,11,0,0,3,475.0,238.5,183.0,262.0,322.91666666666663,194.0041666666667,244.2555555555556,121.90629055769028,85.6,Satisfactory,0
2018-11-08 01:00:00,66.75,5.28,768.5,697.0,1,3,11,0,0,3,525.5,408.5,193.0,256.0,416.5833333333333,215.0041666666667,247.30416666666667,159.3773352201745,83.8,Satisfactory,0
2018-11-08 02:00:00,63.95,5.17,932.5,849.0,2,3,11,0,0,3,697.0,475.0,250.5,244.0,532.25,239.9416666666667,251.45694444444447,205.36201051391834,80.3,Satisfactory,0
2018-11-08 03:00:00,57.9,5.18,941.0,861.0,3,3,11,0,0,3,849.0,525.5,269.5,242.0,636.0,264.58750000000003,255.55416666666667,241.39571708765004,72.9,Satisfactory,0
2018-11-08 04:00:00,59.85,5.1899999999999995,1185.0,1000.0,4,3,11,0,0,3,861.0,697.0,238.0,229.0,734.5833333333334,296.33750000000003,261.26250000000005,284.08393365112295,75.3,Satisfactory,0
2018-11-08 05:00:00,58.75,5.355,1465.0,1000.0,5,3,11,0,0,3,1000.0,849.0,221.0,224.0,822.0833333333334,328.79583333333335,266.45694444444445,317.6246625912917,74.0,Satisfactory,0
2018-11-08 06:00:00,62.05,5.24,1500.0,1000.0,6,3,11,0,0,3,1000.0,861.0,168.5,238.0,901.1666666666666,363.44166666666666,271.32500000000005,343.6616810389148,78.0,Satisfactory,0
2018-11-08 07:00:00,77.0,5.35,1480.0,1000.0,7,3,11,0,1,3,1000.0,1000.0,147.0,261.0,951.6666666666666,398.98333333333335,276.97083333333336,363.8214772643869,96.3,Satisfactory,0
2018-11-08 08:00:00,96.9,5.48,1330.0,1000.0,8,3,11,0,1,3,1000.0,1000.0,149.5,259.0,976.8333333333334,434.42083333333335,283.72083333333336,379.5454406307938,117.7,Moderate,0
2018-11-08 09:00:00,89.65,5.550000000000001,1120.0,883.0,9,3,11,0,1,3,1000.0,1000.0,160.5,252.0,980.5,464.52500000000003,289.82500000000005,385.4810343273548,110.6,Moderate,0
2018-11-08 10:00:00,71.9,22.65,325.0,235.5,10,3,11,0,0,3,883.0,1000.0,148.5,212.0,853.0833333333334,468.15000000000003,286.59583333333336,382.77957756390333,389.0,Very Poor,1
2018-11-08 11:00:00,64.15,43.45,283.0,200.0,11,3,11,0,0,3,235.5,1000.0,131.5,162.5,719.75,471.00416666666666,282.47083333333336,380.40827064246207,361.9,Very Poor,1
2018-11-08 12:00:00,60.95,60.099999999999994,311.0,222.0,12,3,11,0,0,3,200.0,883.0,125.0,138.5,590.0833333333334,475.04583333333335,280.76944444444445,377.0729692146059,378.7,Very Poor,1
2018-11-08 13:00:00,60.3,90.4,284.0,210.0,13,3,11,0,0,3,222.0,235.5,112.0,141.5,458.4166666666667,479.12916666666666,279.56111111111113,373.4841481173302,369.5,Very Poor,1
2018-11-08 14:00:00,70.5,73.2,307.0,225.0,14,3,11,0,0,3,210.0,200.0,77.8,137.0,329.24999999999994,485.26250000000005,278.56111111111113,367.7719704222458,381.0,Very Poor,1
2018-11-08 15:00:00,61.8,54.8,259.0,190.0,15,3,11,0,0,3,225.0,222.0,65.8,33.75,213.74999999999997,490.4375,278.4777777777778,362.44828904032806,354.3,Very Poor,1
2018-11-08 16:00:00,81.7,11.1,229.0,162.0,16,3,11,0,0,3,190.0,210.0,70.0,0.0,201.49999999999997,494.2708333333333,277.90833333333336,358.2707480313288,333.0,Very Poor,1
2018-11-08 17:00:00,88.8,5.12,273.0,177.0,17,3,11,0,1,3,162.0,225.0,86.25,88.5,197.66666666666663,498.0520833333333,277.3388888888889,354.2333422425689,344.4,Very Poor,1
2018-11-08 18:00:00,92.4,5.21,328.0,219.0,18,3,11,0,1,3,177.0,190.0,104.25,173.0,197.16666666666663,502.8333333333333,277.6305555555556,349.4287470649241,376.4,Very Poor,1
2018-11-08 19:00:00,98.7,5.05,367.0,258.0,19,3,11,0,1,3,219.0,162.0,135.0,213.0,205.16666666666663,507.9583333333333,278.5055555555556,344.66883654322214,404.9,Severe,1
2018-11-08 20:00:00,93.5,5.22,415.0,299.0,20,3,11,0,1,3,258.0,177.0,155.0,254.5,217.49999999999997,513.9583333333334,279.90833333333336,339.47158159431456,425.0,Severe,1
2018-11-08 21:00:00,101.65,5.115,445.0,332.5,21,3,11,0,0,3,299.0,219.0,238.5,267.5,241.24999999999997,517.875,281.72083333333336,336.686128186244,441.4,Severe,1
2018-11-08 22:00:00,108.0,5.01,414.5,320.5,22,3,11,0,0,3,332.5,258.0,408.5,282.0,267.66666666666663,514.2083333333334,283.2277777777778,338.40385946594887,435.5,Severe,1
2018-11-08 23:00:00,101.4,4.825,379.0,306.5,23,3,11,0,0,3,320.5,299.0,475.0,289.0,289.24999999999994,507.1875,283.7902777777778,340.9907181096824,428.7,Severe,1
2018-11-09 00:00:00,84.0,5.11,386.0,324.0,0,4,11,0,0,3,306.5,332.5,525.5,291.0,306.74999999999994,498.7916666666667,283.58194444444445,342.9949903508759,437.3,Severe,1
2018-11-09 01:00:00,80.2,5.1,374.0,315.0,1,4,11,0,0,3,324.0,320.5,697.0,298.0,316.24999999999994,482.875,282.9847222222222,342.2597935842715,432.9,Severe,1
2018-11-09 02:00:00,71.6,5.06,348.0,300.0,2,4,11,0,0,3,315.0,306.5,849.0,298.0,316.41666666666663,460.0,282.56111111111113,334.99500320738116,425.5,Severe,1
2018-11-09 03:00:00,64.2,5.01,373.0,324.0,3,4,11,0,0,3,300.0,324.0,861.0,284.0,314.99999999999994,437.625,283.1722222222222,324.8262160789584,437.3,Severe,1
2018-11-09 04:00:00,64.35,4.98,408.0,354.0,4,4,11,0,0,3,324.0,315.0,1000.0,275.0,320.5833333333333,410.7083333333333,284.4638888888889,302.1745074803874,452.3,Severe,1
2018-11-09 05:00:00,72.9,5.06,460.0,399.0,5,4,11,0,0,3,354.0,300.0,1000.0,270.0,335.99999999999994,385.6666666666667,286.3666666666667,274.886485135492,467.0,Severe,1
2018-11-09 06:00:00,73.5,4.97,493.0,421.0,6,4,11,0,0,3,399.0,324.0,1000.0,254.5,352.1666666666667,361.5416666666667,288.6166666666667,242.0756222424267,490.1,Severe,1
2018-11-09 07:00:00,88.9,5.32,521.0,443.0,7,4,11,0,1,3,421.0,354.0,1000.0,253.5,373.5,338.3333333333333,291.3805555555556,201.50448623049203,481.4,Severe,1
2018-11-09 08:00:00,116.5,5.505,533.5,447.5,8,4,11,0,1,3,443.0,399.0,1000.0,261.5,398.0833333333333,315.3125,294.6791666666667,146.7456993296197,482.9,Severe,1
2018-11-09 09:00:00,140.5,5.43,548.5,453.0,9,4,11,0,1,3,447.5,421.0,883.0,261.0,419.5833333333333,297.3958333333333,298.7416666666667,89.5091662984817,484.6,Severe,1
2018-11-09 10:00:00,106.25,25.799999999999997,437.0,360.5,10,4,11,0,0,3,453.0,443.0,235.5,236.5,420.6666666666667,302.6041666666667,302.1826388888889,89.38764859316125,454.4,Severe,1
2018-11-09 11:00:00,76.7,55.599999999999994,302.0,248.5,11,4,11,0,0,3,360.5,447.5,200.0,230.5,395.5833333333333,304.625,305.34236111111113,87.49537254844564,398.9,Very Poor,1
2018-11-09 12:00:00,64.1,108.0,199.0,164.0,12,4,11,0,0,3,248.5,453.0,222.0,220.5,352.75,302.2083333333333,307.60625000000005,90.62187525847335,334.5,Very Poor,1
2018-11-09 13:00:00,71.4,119.0,220.0,180.0,13,4,11,0,0,3,164.0,360.5,210.0,196.5,308.91666666666663,300.9583333333333,309.7055555555555,92.1431915749784,346.7,Very Poor,1
2018-11-09 14:00:00,76.0,126.0,227.0,182.0,14,4,11,0,0,3,180.0,248.5,225.0,175.0,264.66666666666663,299.1666666666667,311.46527777777777,94.08202557466471,348.2,Very Poor,1
2018-11-09 15:00:00,69.8,120.0,227.0,172.0,15,4,11,0,0,3,182.0,164.0,190.0,174.0,217.8333333333333,298.4166666666667,313.07222222222225,95.05680986362447,340.6,Very Poor,1
2018-11-09 16:00:00,103.0,33.1,231.0,168.0,16,4,11,0,0,3,172.0,180.0,162.0,0.0,185.74999999999997,298.6666666666667,314.5701388888889,94.68961499766368,337.6,Very Poor,1
2018-11-09 17:00:00,101.0,4.77,269.0,186.0,17,4,11,0,1,3,168.0,182.0,177.0,118.75,175.3333333333333,299.0416666666667,316.20694444444445,94.20340119709812,351.3,Very Poor,1
2018-11-09 18:00:00,103.5,5.0600000000000005,298.5,199.5,18,4,11,0,1,3,186.0,172.0,219.0,161.0,181.24999999999997,298.2291666666667,317.7375,95.00445975420513,361.5,Very Poor,1
2018-11-09 19:00:00,103.0,5.2,315.0,227.0,19,4,11,0,1,3,199.5,168.0,258.0,164.5,189.0833333333333,296.9375,319.2375,95.78273790425264,382.5,Very Poor,1
2018-11-09 20:00:00,105.0,5.205,334.0,249.5,20,4,11,0,1,3,227.0,186.0,299.0,168.0,200.3333333333333,294.875,320.5916666666667,96.26810953292605,399.6,Very Poor,1
2018-11-09 21:00:00,113.0,5.050000000000001,340.0,255.5,21,4,11,0,0,3,249.5,199.5,332.5,179.0,214.24999999999997,291.6666666666667,321.9458333333334,96.24274864459467,403.7,Severe,1
2018-11-09 22:00:00,118.5,5.085,321.0,246.5,22,4,11,0,0,3,255.5,227.0,320.5,201.5,227.3333333333333,288.5833333333333,323.2583333333334,96.46396789189853,397.3,Very Poor,1
2018-11-09 23:00:00,109.0,4.89,345.0,278.0,23,4,11,0,0,3,246.5,249.5,306.5,215.0,242.66666666666663,287.3958333333333,324.77222222222224,96.40922506449361,414.7,Severe,1
2018-11-10 00:00:00,96.1,4.89,361.0,297.0,0,5,11,1,0,3,278.0,255.5,324.0,216.5,258.91666666666663,286.2708333333333,326.3555555555556,96.12061932876252,424.0,Severe,1
2018-11-10 01:00:00,85.9,5.09,347.0,291.0,1,5,11,1,0,3,297.0,246.5,315.0,211.5,269.5833333333333,285.2708333333333,327.7166666666667,95.93339845124711,421.1,Severe,1
2018-11-10 02:00:00,77.95,4.875,339.0,287.5,2,5,11,1,0,3,291.0,278.0,300.0,200.5,275.91666666666663,284.75,328.2305555555556,95.88387451132904,419.4,Severe,1
2018-11-10 03:00:00,67.5,4.94,294.0,255.0,3,5,11,1,0,3,287.5,297.0,324.0,173.0,275.8333333333333,281.875,328.0291666666667,95.6900851253895,403.4,Severe,1
2018-11-10 04:00:00,66.3,4.97,281.0,243.0,4,5,11,1,0,3,255.0,291.0,354.0,175.0,275.24999999999994,277.25,328.09861111111115,94.73016598647982,394.7,Very Poor,1
2018-11-10 05:00:00,57.6,5.0,287.0,250.0,5,5,11,1,0,3,243.0,287.5,399.0,177.0,270.5833333333333,271.0416666666667,328.5013888888889,91.22165035096404,400.0,Very Poor,1
2018-11-10 06:00:00,63.2,4.93,287.0,250.0,6,5,11,1,0,3,250.0,255.0,421.0,182.5,262.74999999999994,263.9166666666667,329.6333333333334,85.49824135830058,400.0,Very Poor,1
2018-11-10 07:00:00,74.7,5.005000000000001,313.0,266.5,7,5,11,1,1,3,250.0,243.0,443.0,191.0,258.66666666666663,256.5625,331.2930555555556,76.54684733518685,409.1,Severe,1
2018-11-10 08:00:00,98.7,5.05,370.0,304.5,8,5,11,1,1,3,266.5,250.0,447.5,220.0,261.49999999999994,250.60416666666666,333.4458333333334,65.85738530548592,427.7,Severe,1
2018-11-10 09:00:00,109.5,6.300000000000001,382.0,306.5,9,5,11,1,1,3,304.5,250.0,453.0,224.5,270.0833333333333,244.5,335.47361111111115,51.508336176312575,428.7,Severe,1
2018-11-10 10:00:00,114.5,10.79,326.5,264.5,10,5,11,1,0,3,306.5,266.5,360.5,188.0,273.66666666666663,240.5,337.08472222222224,45.48363298555939,408.1,Severe,1
2018-11-10 11:00:00,106.7,28.9,284.5,230.0,11,5,11,1,0,3,264.5,304.5,248.5,174.0,270.3333333333333,239.72916666666666,338.4527777777778,45.498919998328965,384.8,Very Poor,1
2018-11-10 12:00:00,90.5,61.8,270.0,208.0,12,5,11,1,0,3,230.0,306.5,164.0,155.0,263.3333333333333,241.5625,339.6055555555556,43.14014384386561,368.0,Very Poor,1
2018-11-10 13:00:00,88.3,73.7,278.0,212.0,13,5,11,1,0,3,208.0,264.5,180.0,146.0,254.24999999999997,242.89583333333334,340.99444444444447,41.62252190473324,371.1,Very Poor,1
2018-11-10 14:00:00,90.1,74.85,294.0,222.5,14,5,11,1,0,3,212.0,230.0,182.0,145.0,240.5833333333333,244.58333333333334,343.00416666666666,39.82861836141905,379.1,Very Poor,1
2018-11-10 15:00:00,104.0,31.35,307.0,230.0,15,5,11,1,0,3,222.5,208.0,172.0,115.0,227.8333333333333,247.0,345.28472222222223,36.883777510961686,384.8,Very Poor,1
2018-11-10 16:00:00,113.0,5.94,339.0,246.0,16,5,11,1,0,3,230.0,212.0,168.0,112.0,224.74999999999997,250.25,347.7291666666667,32.83423452011038,397.0,Very Poor,1
2018-11-10 17:00:00,121.0,4.87,362.0,254.0,17,5,11,1,1,3,246.0,222.5,186.0,108.5,228.74999999999997,253.08333333333334,350.05902777777777,29.84695260340693,403.0,Severe,1
2018-11-10 18:00:00,125.0,4.94,387.0,278.0,18,5,11,1,1,3,254.0,230.0,199.5,108.0,240.41666666666663,256.3541666666667,352.47222222222223,27.9613394461544,414.7,Severe,1
2018-11-10 19:00:00,118.5,4.995,384.0,283.5,19,5,11,1,1,3,278.0,246.0,227.0,109.0,252.3333333333333,258.7083333333333,354.53472222222223,27.760198543747705,417.4,Severe,1
2018-11-10 20:00:00,125.0,4.78,415.0,313.0,20,5,11,1,1,3,283.5,254.0,249.5,108.0,267.41666666666663,261.3541666666667,356.7291666666667,29.79585584208332,431.9,Severe,1
2018-11-10 21:00:00,131.0,4.82,416.0,321.0,21,5,11,1,0,3,313.0,278.0,255.5,121.0,282.5833333333333,264.0833333333333,357.875,32.14358637313879,435.8,Severe,1
2018-11-10 22:00:00,129.0,4.98,422.0,328.0,22,5,11,1,0,3,321.0,283.5,246.5,145.0,296.24999999999994,267.4791666666667,356.75694444444446,34.429031975260756,439.2,Severe,1
2018-11-10 23:00:00,100.0,4.96,469.0,357.0,23,5,11,1,0,3,328.0,313.0,278.0,117.0,313.41666666666663,270.7708333333333,355.11805555555554,38.9573287090483,456.2,Severe,1
2018-11-11 00:00:00,89.5,4.73,464.0,361.0,0,6,11,1,0,3,357.0,321.0,297.0,82.35,327.24999999999994,273.4375,352.8333333333333,42.82885874389212,454.6,Severe,1
2018-11-11 01:00:00,83.8,4.89,438.0,357.0,1,6,11,1,0,3,361.0,328.0,291.0,79.3,339.49999999999994,276.1875,348.1111111111111,46.00657148239955,453.3,Severe,1
